cumulative_area_fraction,cumulative_contribution_fraction
0.3681528662420382,0.5775102531210167
0.36942675159235666,0.5785716411141252
0.37070063694267513,0.5796321304921432
0.3719745222929936,0.5806921856594504
0.3732484076433121,0.5817495594002443
0.37452229299363055,0.582806074514641
0.37579617834394907,0.5838610390018225
0.37707006369426754,0.5849129554416419
0.378343949044586,0.585964502323643
0.3796178343949045,0.5870146551208784
0.38089171974522296,0.5880642299154613
0.3821656050955414,0.5891132396695368
0.3834394904458599,0.5901595971785857
0.38471337579617837,0.591203251720045
0.38598726114649684,0.5922467485417848
0.3872611464968153,0.5932859758029934
0.3885350318471338,0.594324494416878
0.38980891719745225,0.5953624387651054
0.3910828025477707,0.5964002712444993
0.3923566878980892,0.5974379186368629
0.39363057324840767,0.5984750316505696
0.39490445859872614,0.5995098483620265
0.3961783439490446,0.6005413856765156
0.3974522292993631,0.6015718767830562
0.39872611464968155,0.6026001096391821
0.4,0.6036260889003322
0.4012738853503185,0.6046513303182418
0.40254777070063696,0.6056720412170546
0.40382165605095544,0.6066917682463805
0.4050955414012739,0.6077110158245783
0.4063694267515924,0.6087289476713638
0.40764331210191085,0.6097464254408796
0.4089171974522293,0.6107629258167352
0.4101910828025478,0.6117784635223822
0.41146496815286626,0.6127918442258107
0.41273885350318473,0.6138022609243216
0.4140127388535032,0.6148121156132388
0.4152866242038217,0.6158207727811826
0.41656050955414015,0.6168293930690503
0.4178343949044586,0.6178368310691101
0.4191082802547771,0.6188419435673435
0.42038216560509556,0.6198466289298483
0.42165605095541403,0.6208512830766553
0.4229299363057325,0.6218548042563657
0.42420382165605097,0.6228580800173683
0.42547770700636944,0.6238604916721228
0.4267515923566879,0.6248617911606547
0.4280254777070064,0.6258624831692533
0.42929936305732486,0.6268628542586243
0.4305732484076433,0.6278631055660163
0.4318471337579618,0.6288631367386488
0.43312101910828027,0.6298628735781582
0.43439490445859874,0.6308617690723501
0.4356687898089172,0.6318603306727216
0.4369426751592357,0.6328587251721557
0.43821656050955415,0.6338565381656034
0.4394904458598726,0.6348538855041193
0.4407643312101911,0.63585106482415
0.44203821656050957,0.6368481653505407
0.44331210191082804,0.6378452108714313
0.4445859872611465,0.6388421454659979
0.445859872611465,0.639838632742034
0.44713375796178345,0.6408340458177058
0.4484076433121019,0.6418290179152664
0.4496815286624204,0.6428231527432511
0.45095541401273886,0.6438161969431246
0.45222929936305734,0.6448089259023341
0.4535031847133758,0.6458012385315899
0.4547770700636943,0.6467930400797695
0.45605095541401275,0.6477848076657537
0.4573248407643312,0.6487759656697659
0.4585987261146497,0.649766388082887
0.45987261146496816,0.6507553669363982
0.46114649681528663,0.6517439071245271
0.4624203821656051,0.6527310979394303
0.4636942675159236,0.653718053967267
0.46496815286624205,0.6547050037309341
0.4662420382165605,0.6556909608069411
0.467515923566879,0.6566764128129269
0.46878980891719746,0.6576606953669776
0.47006369426751593,0.6586449753288164
0.4713375796178344,0.6596289008345162
0.4726114649681529,0.6606117229251398
0.47388535031847134,0.6615935901774644
0.4751592356687898,0.6625752944251648
0.4764331210191083,0.6635567877710766
0.47770700636942676,0.6645369666226884
0.4789808917197452,0.6655169854153677
0.4802547770700637,0.6664950976573553
0.48152866242038217,0.6674729270601127
0.48280254777070064,0.6684507435788067
0.4840764331210191,0.669428206229517
0.4853503184713376,0.6704048726840036
0.48662420382165605,0.6713807260044432
0.4878980891719745,0.6723556125649297
0.489171974522293,0.6733304536246437
0.49044585987261147,0.6743051336262043
0.49171974522292994,0.6752788219983332
0.4929936305732484,0.6762508112078874
0.4942675159235669,0.6772226639126199
0.49554140127388535,0.6781941017098532
0.4968152866242038,0.6791643177644616
0.4980891719745223,0.6801343528410038
0.49936305732484076,0.6811041853140802
0.5006369426751592,0.6820725391465137
0.5019108280254777,0.6830401240849552
0.5031847133757962,0.6840070018045444
0.5044585987261146,0.6849733059101925
0.5057324840764331,0.6859387342072513
0.5070063694267516,0.6869037220237914
0.5082802547770701,0.6878677384058536
0.5095541401273885,0.6888316040484155
0.510828025477707,0.6897953531569513
0.5121019108280255,0.6907588156195621
0.513375796178344,0.691719980624789
0.5146496815286624,0.6926801306560664
0.5159235668789809,0.6936394348624576
0.5171974522292994,0.6945984276692595
0.5184713375796178,0.6955571634594936
0.5197452229299363,0.69651544616609
0.5210191082802548,0.6974733969451391
0.5222929936305732,0.6984308679254899
0.5235668789808917,0.6993880579071916
0.5248407643312102,0.7003451550530976
0.5261146496815287,0.7012999145666188
0.5273885350318471,0.7022538516844703
